Kat_obrotu_pompy_deg,Skok_tloczka_mm
16.604612392331205,1.2844932803250209
16.704640177827173,1.2917331128037337
16.804667963323144,1.2989640869677266
16.904695748819115,1.3061861532291668
17.004723534315087,1.3133992620613104
17.104751319811058,1.32060336399884
17.20477910530703,1.327798409638205
17.304806890803,1.3349843496379596
17.40483467629897,1.342161134719103
17.504862461794943,1.3493287156654146
17.604890247290914,1.3564870433237943
17.704918032786885,1.3636360686045972
17.804945818282857,1.3707757424819722
17.904973603778828,1.377906015994196
18.0050013892748,1.3850268402440118
18.10502917477077,1.3921381663989614
18.20505696026674,1.399239945691723
18.305084745762713,1.4063321294204438
18.405112531258684,1.4134146689490734
18.505140316754655,1.4204875157077006
18.605168102250627,1.4275506211928823
18.705195887746598,1.4346039369679793
18.80522367324257,1.4416474146634861
18.90525145873854,1.4486810059773656
19.00527924423451,1.4557046626753762
19.105307029730483,1.4627183365914074
19.20533481522645,1.4697219796278047
19.30536260072242,1.4767155437557058
19.405390386218393,1.4836989810153631
19.505418171714364,1.4906722435164783
19.605445957210335,1.497635283438528
19.705473742706307,1.504588053031091
19.805501528202278,1.511530504614179
19.90552931369825,1.5184625905785591
20.00555709919422,1.525384263386085
20.10558488469019,1.5322954755700182
20.205612670186163,1.5391961797353586
20.305640455682134,1.546086328559165
20.405668241178105,1.552965874790883
20.505696026674077,1.559834771252666
20.605723812170048,1.5666929708397008
20.70575159766602,1.573540426520531
20.80577938316199,1.5803770913373785
20.90580716865796,1.587202918406464
21.005834954153933,1.5940178609183322
21.105862739649904,1.60082187213817
21.205890525145875,1.6076149054061275
21.305918310641847,1.614396914137639
21.405946096137818,1.621167851823741
21.50597388163379,1.6279276720313922
21.60600166712976,1.634676328403792
21.70602945262573,1.6414137746606972
21.8060572381217,1.6481399645987405
21.90608502361767,1.6548548520917474
22.00611280911364,1.6615583910910519
22.106140594609613,1.6682505356258126
22.206168380105584,1.6749312398033274
22.306196165601555,1.6816004578093489
22.406223951097527,1.6882581439083995
22.506251736593498,1.694904252444082
22.60627952208947,1.7015387378393962
22.70630730758544,1.7081615545970492
22.80633509308141,1.7147726572997684
22.906362878577383,1.7213720006106121
23.006390664073354,1.7279595392732812
23.106418449569325,1.7345352281124298
23.206446235065297,1.7410990220339742
23.306474020561268,1.7476508760254015
23.40650180605724,1.754190745156081
23.50652959155321,1.7607185845775688
23.60655737704918,1.7672343495239191
23.706585162545153,1.7737379953119865
23.806612948041124,1.7802294773417378
23.906640733537095,1.7867087510965538
24.006668519033067,1.7931757721435355
24.106696304529038,1.7996304961338108
24.20672409002501,1.806072878802836
24.30675187552098,1.8125028759707
24.406779661016948,1.8189204435424289
24.50680744651292,1.8253255375082866
24.60683523200889,1.831718113944078
24.706863017504862,1.8380981290114478
24.806890803000833,1.8444655389581837
24.906918588496804,1.8508203001185164
25.006946373992776,1.857162368913416
25.106974159488747,1.8634917018508952
25.207001944984718,1.8698082555263045
25.30702973048069,1.87611198662263
25.40705751597666,1.8824028519107916
25.50708530147263,1.8886808082499402
25.607113086968603,1.8949458125877505
25.707140872464574,1.9011978219607193
25.807168657960545,1.9074367934944587
25.907196443456517,1.91366268440399
26.007224228952488,1.9198754519940382
26.10725201444846,1.9260750536593232
26.20727979994443,1.932261446884853
26.3073075854404,1.9384345892462156
26.407335370936373,1.9445944384098692
26.507363156432344,1.9507409521334322
26.607390941928315,1.9568740882659743
26.707418727424287,1.9629938047483042
26.807446512920258,1.9691000596132582
26.907474298416226,1.9751928109859886
27.007502083912197,1.9812720170842508
27.107529869408168,1.9873376362186896
27.20755765490414,1.9933896267931241
27.30758544040011,1.9994279473048355
27.407613225896082,2.005452556344849
27.507641011392053,2.011463412598219
27.607668796888024,2.017460474844313
27.707696582383996,2.0234437019570928
27.807724367879967,2.0294130529053986
27.907752153375938,2.0353684867532276
28.00777993887191,2.041309962660017
28.10780772436788,2.047237439880924
28.207835509863852,2.053150877767103
28.307863295359823,2.0590502357659877
28.407891080855794,2.0649354734215657
28.507918866351766,2.0708065503746584
28.607946651847737,2.076663426363198
28.707974437343708,2.0825060612225013
28.80800222283968,2.088334414885546
28.90803000833565,2.0941484473832475
29.00805779383162,2.099948118844731
29.108085579327593,2.105733389497604
29.208113364823564,2.1115042196682317
29.308141150319535,2.1172605697820077
29.408168935815507,2.123002400363625
29.508196721311474,2.1287296720373474
29.608224506807446,2.13444234552728
29.708252292303417,2.140140381657636
29.808280077799388,2.1458237413530084
29.90830786329536,2.1514923856386368
30.00833564879133,2.1571462756406743
30.108363434287302,2.1627853725864545
30.208391219783273,2.168409637804758
30.308419005279244,2.174019032726075
30.408446790775216,2.179613518882874
30.508474576271187,2.1851930579098613
30.608502361767158,2.1907576115442478
30.70853014726313,2.1963071416260083
30.8085579327591,2.2018416100981457
30.908585718255072,2.20736097900695
31.008613503751043,2.21286521050226
31.108641289247014,2.2183542668377214
31.208669074742986,2.223828110371048
31.308696860238957,2.229286703564277
31.408724645734928,2.23473000898403
31.5087524312309,2.2401579893017636
31.60878021672687,2.2455706072940327
31.708808002222842,2.250967825842742
31.808835787718813,2.256349607935399
31.908863573214784,2.261715916665372
32.008891358710756,2.26706671523214
32.10891914420672,2.2724019669415445
32.2089469297027,2.2777216352060465
32.308974715198666,2.283025683544969
32.40900250069464,2.288314075584755
32.50903028619061,2.293586775059212
32.60905807168658,2.2988437458097635
32.70908585718255,2.3040849517856943
32.809113642678525,2.309310357044401
32.90914142817449,2.314519925751635
33.00916921367047,2.319713622181752
33.109196999166436,2.3248914107179526
33.20922478466241,2.3300532558525315
33.30925257015838,2.3351991221871162
33.409280355654346,2.340328974432913
33.50930814115032,2.3454427774109488
33.60933592664629,2.3505404960523086
33.70936371214226,2.355622095398383
33.80939149763823,2.3606875406011
33.909419283134206,2.365736796923171
34.00944706863017,2.370769829738323
34.10947485412615,2.3757866045315414
